Lactobacillus iners,Firmicutes,Chloroflexi <Chloroflexi>,Weissella,Lactobacillus helveticus,Veillonella,Gardnerella vaginalis,Lactobacillus jensenii,Bacteroides vulgatus,Terrabacteria group,Lactobacillus crispatus,PVC group,Finegoldia magna,Prevotella timonensis,Bacteria <bacteria>
0.0,0.0,0.0,0.0,0.133761519128735,0.0329516894722144,0.0212231220329516,0.0,0.0,0.0,0.0,0.0,0.0,0.0307176766266406,0.0
0.0031862745098039,0.0,0.0,0.0,0.3855392156862745,0.0286764705882352,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0066176470588235,0.0024509803921568
0.0047217537942664,0.0,0.0,0.0,0.1551433389544688,0.0384485666104553,0.0580101180438448,0.0,0.0,0.0,0.0,0.0,0.0,0.0080944350758853,0.0016863406408094
0.0838516470859249,0.0,0.0,0.0,0.4655609306611379,0.1504261690854642,0.0198111034323888,0.0,0.0,0.0,0.0,0.0,0.0,0.0027643400138217,0.0154342317438378
0.5714431308601712,0.0,0.0,0.0,0.3306155727680391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534039951080309
0.0,0.0,0.0,0.0,0.9820915321689144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5011117287381879,0.1920511395219566,0.0330739299610894,0.0,0.0,0.0,0.0,0.0,0.0,0.0050027793218454,0.0019455252918287
0.0,0.0,0.0,0.0,0.2068264932954083,0.0030475416497358,0.0148313693620479,0.0,0.0075172694026818,0.0,0.0,0.0,0.0,0.0264120276310442,0.0
0.0,0.0,0.0,0.0,0.7690208667736758,0.0179775280898876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033707865168539,0.0012841091492776
0.0,0.0,0.0,0.0,0.4626865671641791,0.0252583237657864,0.0141599693838499,0.0,0.0133945656333716,0.0,0.0,0.0,0.0,0.0495598928434749,0.0
0.6035018356396498,0.0,0.0,0.0,0.0,0.002259248799774,0.0,0.0,0.001129624399887,0.0,0.0,0.0,0.0,0.0440553515955944,0.0
0.5138888888888888,0.0,0.0,0.0,0.0,0.0061728395061728,0.0,0.0,0.0065157750342935,0.0,0.0,0.0,0.0,0.1459190672153635,0.0
0.0253504324485535,0.0,0.0,0.0,0.0,0.0086489710706829,0.0131225767968983,0.0,0.0020876826722338,0.0,0.0,0.0,0.0,0.3370116313748881,0.0
0.5736572320035659,0.0,0.0,0.0,0.0,0.0060173835524849,0.0060173835524849,0.0,0.0,0.0,0.0,0.0,0.0,0.0525963895698685,0.0
0.6572422792518486,0.0,0.0,0.0,0.0019573727707699,0.0032622879512831,0.0,0.0,0.006959547629404,0.0,0.0,0.0,0.0,0.0080469769464984,0.0
0.0,0.0,0.0,0.0,0.1659634317862166,0.0014064697609001,0.0,0.0,0.0639943741209564,0.0,0.0,0.0,0.0,0.0590717299578059,0.0
0.0,0.0,0.0,0.0,0.0141921397379912,0.0010917030567685,0.0010917030567685,0.0,0.0393013100436681,0.0,0.0,0.0,0.0,0.0032751091703056,0.0
0.0,0.0,0.0,0.0,0.78622739658162,0.0,0.0,0.0,0.019321278176864,0.0,0.0,0.0,0.0,0.0205598216497399,0.0032202130294773
0.0,0.0,0.0,0.0,0.7202997575490412,0.0,0.0,0.0,0.0147674674895305,0.0,0.0,0.0,0.0,0.0,0.0019836896627727
0.0305793991416309,0.0,0.0,0.0,0.0,0.0080472103004291,0.002950643776824,0.0,0.0101931330472103,0.0,0.0,0.0,0.0,0.0195815450643776,0.0
0.0197802197802197,0.0,0.0,0.0,0.0,0.0023976023976023,0.0055944055944055,0.0,0.0269730269730269,0.0,0.0,0.0,0.0,0.0557442557442557,0.0
0.0766402714932126,0.0,0.0,0.0,0.0,0.002262443438914,0.005656108597285,0.0,0.0209276018099547,0.0,0.0,0.0,0.0,0.2259615384615384,0.0
0.0360015319800842,0.0,0.0,0.0,0.0,0.0015319800842589,0.0030639601685178,0.0,0.0704710838759096,0.0,0.0,0.0,0.0,0.3083109919571045,0.0
0.0458315146224356,0.0,0.0,0.0,0.0,0.0026189436927106,0.0209515495416848,0.0,0.0458315146224356,0.0,0.0,0.0,0.0,0.2431252728066346,0.0
0.002042602859644,0.0,0.0,0.0,0.0,0.0055442077618908,0.0011672016340822,0.0,0.119929967901955,0.0,0.0,0.0,0.0,0.4143565800992121,0.0
0.0216126350789692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049875311720698,0.0,0.0,0.0,0.0,0.0049875311720698,0.0
0.0203658957542285,0.0,0.0,0.0,0.0,0.0053503624439074,0.0,0.0,0.1358301691404901,0.0,0.0,0.0,0.0,0.3061788056610287,0.0
0.0104529616724738,0.0,0.0,0.0,0.0,0.0050329074719318,0.0,0.0,0.0553619821912504,0.0,0.0,0.0,0.0,0.2419667053813395,0.0
0.0283577438454347,0.0,0.0,0.0,0.0,0.0012464942349641,0.0012464942349641,0.0,0.0436272982237457,0.0,0.0,0.0,0.0,0.160797756310377,0.0
0.0712560386473429,0.0,0.0,0.0,0.002415458937198,0.001207729468599,0.0229468599033816,0.0,0.0471014492753623,0.0,0.0,0.0,0.0,0.072463768115942,0.0
0.0485750134432694,0.0,0.0,0.0,0.0,0.0014339487363326,0.0277827567664456,0.0,0.0507259365477684,0.0,0.0,0.0,0.0,0.0713389496325506,0.0
0.3157195081422399,0.0,0.0,0.0,0.0,0.0036556995679627,0.0,0.0,0.0455300764373546,0.0,0.0,0.0,0.0,0.0083084081090063,0.0
0.2261860978300846,0.0,0.0,0.0,0.0,0.00331004045605,0.0621552041191614,0.0,0.0047811695476278,0.0,0.0,0.0,0.0,0.0084589922765722,0.0
0.1236626809314034,0.0,0.0,0.0,0.0,0.0047199496538703,0.0182504719949653,0.0,0.1038388923851478,0.0,0.0,0.0,0.0,0.0062932662051604,0.0
0.1535069587984015,0.0,0.0,0.0,0.0,0.0030315557392862,0.0,0.0,0.1000413393964448,0.0,0.0,0.0,0.0,0.0159845666253272,0.0
0.228345129760701,0.0,0.0,0.0,0.0,0.0023592854735422,0.0,0.0,0.0345466801482979,0.0,0.0,0.0,0.0,0.07633973710819,0.0
0.0119604784191367,0.0,0.0,0.0,0.0,0.0023400936037441,0.0067602704108164,0.0,0.0434217368694747,0.0,0.0,0.0,0.0,0.1287051482059282,0.0
0.0065111231687466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052450714414903,0.0,0.0,0.0,0.0,0.0122987882076324,0.0
0.2517482517482518,0.0,0.0,0.0,0.1118881118881118,0.0,0.0,0.0,0.0279720279720279,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0
0.0,0.0,0.0,0.0,0.6112759643916914,0.0089020771513353,0.0059347181008902,0.0,0.0890207715133531,0.0,0.0,0.0,0.0,0.0267062314540059,0.0029673590504451
0.0,0.0,0.0,0.0,0.97847866419295,0.0012987012987012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016697588126159
0.0,0.0,0.0,0.0,0.0834542815674891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9377839916113248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017476406850751
0.0,0.0,0.0,0.0,0.9239958448753464,0.0,0.0,0.0,0.0147160664819944,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7408291729976123,0.0,0.0,0.0,0.0234425873670501,0.0,0.0,0.0,0.0,0.0,0.0017364879531148
0.0,0.0,0.0,0.0,0.1650485436893204,0.0024271844660194,0.0,0.0,0.0439320388349514,0.0,0.0,0.0,0.0,0.4451456310679612,0.0
0.0,0.0,0.0,0.0,0.7406662837449741,0.0011487650775416,0.0,0.0,0.0333141872487076,0.0,0.0,0.0,0.0,0.0157955198161975,0.0
0.0,0.0,0.0,0.0,0.8493937460114869,0.0021272069772388,0.0,0.0,0.0097851520952988,0.0,0.0,0.0,0.0,0.0582854711763454,0.0
0.0,0.0,0.0,0.0,0.943122555410691,0.0,0.0,0.0,0.0026075619295958,0.0,0.0,0.0,0.0,0.013689700130378,0.0014667535853976
0.0,0.0,0.0,0.0,0.8730423888076843,0.001252871163082,0.0,0.0,0.0119022760492796,0.0,0.0,0.0,0.0,0.0359156400083524,0.0
0.0054905360497038,0.0,0.0,0.0,0.9776043924288398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021673168617251
0.0,0.0,0.0,0.0,0.6043325310127754,0.0059248287354193,0.0,0.0,0.0179596371042399,0.0,0.0,0.0,0.0,0.1603406776522866,0.0011109053878911
0.0,0.0,0.0,0.0,0.9093570675723152,0.0,0.0,0.0,0.0121794121091462,0.0,0.0,0.0,0.0,0.0042159503454737,0.0
0.0,0.0,0.0,0.0,0.1771942710246052,0.0058758721997796,0.0,0.0,0.0668380462724935,0.0,0.0,0.0,0.0,0.2510099155343371,0.0
0.0,0.0,0.0,0.0,0.1919132727805449,0.0061529446234983,0.0,0.0,0.0278347494872546,0.0,0.0,0.0,0.0,0.2179900380896572,0.0
0.0,0.0,0.0,0.0,0.0451807228915662,0.0175702811244979,0.0,0.0,0.0090361445783132,0.0,0.0,0.0,0.0,0.1907630522088353,0.0
0.986938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.979711275848615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8026166097838453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002844141069397,0.0,0.0,0.0,0.0,0.0139362912400455,0.0
0.2496042216358839,0.0,0.0,0.0,0.6052770448548813,0.0,0.0,0.0,0.0024626209322779,0.0,0.0,0.0,0.0,0.0,0.0524186455584872
0.7103974936361857,0.0,0.0,0.0,0.2001174858037987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395535539455649
0.6974703631102399,0.0,0.0,0.0,0.2304676561187342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246429571548585
0.708030097446651,0.0,0.0,0.0,0.1926729986431479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044776119402985
0.5996203296229183,0.0,0.0,0.0,0.3134869272586073,0.0,0.0,0.0,0.0012943308309603,0.0,0.0,0.0,0.0,0.0,0.0390025023729398
0.0,0.0,0.0,0.0,0.0743144572448483,0.0094110011358104,0.0,0.0,0.2234301476553626,0.0,0.0,0.0,0.0,0.0361836767807885,0.0
0.0,0.0,0.0,0.0,0.5391709639032131,0.0011900039666798,0.0015866719555731,0.0,0.0126933756445854,0.0,0.0,0.0,0.0,0.0050575168583895,0.0018841729472431
0.036662817551963,0.0,0.0,0.0,0.129041570438799,0.0118360277136258,0.0,0.0,0.4171478060046189,0.0,0.0,0.0,0.0,0.0049076212471131,0.0
0.0,0.0,0.0,0.0,0.450165689523324,0.0040785113433596,0.0017843487127198,0.0,0.0708641345908743,0.0,0.0,0.0,0.0,0.0135100688248789,0.0017843487127198
0.0,0.0,0.0,0.0,0.1539344262295082,0.0093442622950819,0.0014754098360655,0.0,0.1652459016393442,0.0,0.0,0.0,0.0,0.010327868852459,0.0
0.0,0.0,0.0,0.0,0.2852906287069988,0.0080071174377224,0.0,0.0,0.145017793594306,0.0,0.0,0.0,0.0,0.0100830367734282,0.0
0.0,0.0,0.0,0.0,0.237045033929673,0.014497223935842,0.0,0.0,0.1523750771128932,0.0,0.0,0.0,0.0,0.0239049969154842,0.0
0.0,0.0,0.0,0.0,0.2762814943527367,0.0034752389226759,0.0017376194613379,0.0,0.1320590790616854,0.0,0.0,0.0,0.0,0.0156385751520417,0.0
0.0,0.0,0.0,0.0,0.2322274881516587,0.0078988941548183,0.0015797788309636,0.0,0.2037914691943128,0.0,0.0,0.0,0.0,0.0110584518167456,0.0015797788309636
0.0,0.0,0.0,0.0,0.2653627410181717,0.0108198085726175,0.0209460396726314,0.0,0.0517408794562352,0.0,0.0,0.0,0.0,0.1073657927590511,0.0
0.0,0.0,0.0,0.0,0.0,0.1054628224582701,0.1760242792109256,0.0,0.0017703591299949,0.0,0.0,0.0,0.0,0.0012645422357106,0.0
0.0,0.0,0.0,0.0,0.0,0.0062862669245647,0.0495647969052224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1697815807250619,0.1844179238910155,0.0,0.0029272686331907,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0642603226688542,0.0191413727098714,0.0,0.0071096527208094,0.0,0.0,0.0,0.0,0.0123051681706316,0.0
0.0,0.0,0.0,0.0,0.0,0.0596227068189685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.035968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7827841291190316,0.0,0.0,0.0,0.0800268997982515,0.0,0.0,0.0,0.0085182694463124,0.0,0.0,0.0,0.0,0.0145707240529029,0.0233131584846447
0.7133479212253829,0.0,0.0,0.0,0.024313153415998,0.0,0.0,0.0,0.0034038414782397,0.0,0.0,0.0,0.0,0.0206661804035983,0.0097252613663992
0.906726308813784,0.0,0.0,0.0,0.0392644135188866,0.0,0.0,0.0,0.0022365805168986,0.0,0.0,0.0,0.0,0.0,0.0040589794565937
0.9614252763859064,0.0,0.0,0.0,0.0129642885548397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037381690924998
0.6510512725931391,0.0,0.0,0.0,0.1523423091110291,0.0,0.0,0.0,0.0070084839542604,0.0,0.0,0.0,0.0,0.0,0.0138940120496741
0.9557134514307962,0.0,0.0,0.0,0.0044773213938096,0.0,0.0,0.0,0.0028226591395756,0.0,0.0,0.0,0.0,0.0,0.0
0.9618031992244304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9777499518397226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8781403407450188,0.0,0.0,0.0,0.0089517759168351,0.0,0.0,0.0,0.0049090384060063,0.0,0.0,0.0,0.0,0.0,0.0018288574453749
0.0,0.0,0.0,0.0,0.3663940013633265,0.0047716428084526,0.0,0.0,0.5028970688479891,0.0,0.0,0.0,0.0,0.0022154055896387,0.0
0.0,0.0,0.0,0.0,0.0510353482535034,0.0102489019033674,0.0,0.0,0.0918217946036394,0.0,0.0,0.0,0.0,0.0313741895001045,0.0
0.0,0.0,0.0,0.0,0.3335238639611317,0.0071448985424406,0.0,0.0,0.1246070305801657,0.0,0.0,0.0,0.0,0.0794512717919405,0.0014289797084881
0.0,0.0,0.0,0.0,0.2274784039489921,0.009255450431921,0.0,0.0,0.1024269847799259,0.0,0.0,0.0,0.0,0.076717400246812,0.0
0.0,0.0,0.0,0.0,0.1952208235545124,0.0044804779176445,0.0,0.0,0.0699807979517815,0.0,0.0,0.0,0.0,0.2165564326861531,0.0
0.0,0.0,0.0,0.0,0.0,0.1110239924729496,0.2647012701897444,0.0,0.0073702367884585,0.0,0.0,0.0,0.0,0.0743296220793476,0.0
0.0,0.0,0.0,0.0,0.0,0.1885483870967741,0.4001612903225806,0.0,0.0048387096774193,0.0,0.0,0.0,0.0,0.0074193548387096,0.0
0.0,0.0,0.0,0.0,0.0,0.7507866582756451,0.0,0.0,0.052706104468219,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7363878664805178,0.0,0.0,0.0161187968016245,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.804726938962827,0.0,0.0,0.0119320789352914,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3809591172725987,0.0069316735040316,0.0,0.1375017682840571,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6437847866419295,0.0013096147549929,0.0,0.015933646185747,0.0,0.0,0.0,0.0,0.0075302848412092,0.0
0.0,0.0,0.0,0.0,0.0,0.8653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5447665469471524,0.0,0.0,0.021934325295023,0.0,0.0,0.0,0.0,0.0028219599794766,0.0
0.0,0.0,0.0,0.0,0.0,0.8051837430031638,0.0026770503772207,0.0,0.0031637868094426,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9709557033912056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019471036832711
0.0,0.0,0.0,0.0,0.9034743625665452,0.0032221910899411,0.0,0.0,0.0053236200616419,0.0,0.0,0.0,0.0,0.0,0.002942000560381
0.0,0.0,0.0,0.0,0.8281546694286207,0.0021577766269635,0.002071465561885,0.0,0.0036250647332988,0.0,0.0,0.0,0.0,0.0248575867426204,0.0014672881063352
0.0,0.0,0.0,0.0,0.3092166760142082,0.0044868199663488,0.0420639371845204,0.0,0.0059824266217984,0.0,0.0,0.0,0.0,0.0295382314451299,0.0
0.0,0.0,0.0,0.0,0.8237902699882613,0.0036520151297769,0.0126516238424416,0.0,0.0033911569062214,0.0,0.0,0.0,0.0,0.0195643667666623,0.0013042911177774
0.0,0.0,0.0,0.0,0.8966205837173579,0.0010752688172043,0.0,0.0,0.0013824884792626,0.0,0.0,0.0,0.0,0.0018433179723502,0.0013824884792626
0.0,0.0,0.0,0.0,0.6568678012721334,0.0017190991920233,0.0245831184459343,0.0,0.0218325597386969,0.0,0.0,0.0,0.0,0.028021316829981,0.0
0.0,0.0,0.0,0.0,0.3841463414634146,0.0053802008608321,0.0792682926829268,0.0,0.0019727403156384,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9844932844932844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013431013431013
0.0,0.0,0.0,0.0,0.9432439468888312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020827909398594
0.0,0.0,0.0,0.0,0.8847452650124799,0.0,0.0,0.0,0.0126266333871678,0.0,0.0,0.0,0.0,0.0108647775657025,0.0014682131845543
0.0,0.0,0.0,0.0,0.8839921247917614,0.0,0.0,0.0,0.0280175677722247,0.0,0.0,0.0,0.0,0.0059064061790095,0.001060124185976
0.0,0.0,0.0,0.0,0.9177866742922504,0.0,0.0,0.0,0.0127251930225907,0.0,0.0,0.0,0.0,0.0,0.0024306548470117
0.0,0.0,0.0,0.0,0.7877066978453315,0.0010021713713044,0.0,0.0,0.0237180557875396,0.0,0.0,0.0,0.0,0.0262234842158009,0.0016702856188408
0.98508106775168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9841937539834288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9910230352303524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9774345360202727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3727343144848954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010844306738962
0.0,0.0,0.0,0.0,0.221735867933967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2441927990708478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020325203252032
0.0,0.0,0.0,0.0,0.238005644402634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3640763274336283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047013274336283,0.0
0.0,0.0,0.0,0.0,0.2985203028217481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010323468685478
0.0,0.0032202130294773,0.0,0.0,0.2495665097844934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019816695566014,0.001486252167451
0.0,0.0,0.0,0.0,0.3591812865497076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024561403508771,0.0015204678362573
0.0,0.0,0.0,0.0,0.543354943273906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001890869800108
0.0,0.0,0.0,0.0,0.0,0.1368619390202124,0.0017129153819801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1306398687448728,0.0077932731747333,0.0,0.0,0.0,0.0,0.0,0.0,0.0162018047579983,0.0
0.0,0.0,0.0,0.0,0.0,0.0611916264090177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0563094681017002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0365910143584993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9114309906858594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010160880609652,0.0,0.0,0.0,0.0,0.005588484335309,0.0
0.96401766004415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022075055187637,0.0
0.7863411520663794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011169618637306,0.0,0.0,0.0,0.0,0.0038295835327908,0.0
0.7964455466005373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004339739615623,0.0,0.0,0.0,0.0,0.0270717090307914,0.0
0.7509727626459144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041903621670158,0.0,0.0,0.0,0.0,0.0281352888356779,0.0
0.1409507923269391,0.0,0.0,0.0,0.0,0.003836530442035,0.0,0.0,0.0090075062552126,0.0,0.0,0.0,0.0,0.1105921601334445,0.0
0.4301748890629078,0.0,0.0,0.0,0.0,0.002871312973114,0.0,0.0,0.0052205690420255,0.0,0.0,0.0,0.0,0.058992430174889,0.0
0.2291296625222025,0.0,0.0,0.0,0.0,0.0043136259832529,0.0,0.0,0.0223293580309566,0.0,0.0,0.0,0.0,0.1578279624460796,0.0
0.4446778711484593,0.0,0.0,0.0,0.0,0.0023342670401493,0.0,0.0,0.0028011204481792,0.0,0.0,0.0,0.0,0.161531279178338,0.0
0.0,0.0,0.0,0.0,0.9689260988568668,0.0,0.0,0.0,0.0038641120592497,0.0,0.0,0.0,0.0,0.0014490420222186,0.001610046691354
0.0,0.0,0.0,0.0,0.887452711223203,0.0,0.0,0.0,0.0037831021437578,0.0,0.0,0.0,0.0,0.0290037831021437,0.0028373266078184
0.0,0.0,0.0,0.0,0.9407072587077904,0.0,0.0,0.0,0.00904014889657,0.0,0.0,0.0,0.0,0.0061153948417973,0.0010635469290082
0.0,0.0,0.0,0.0,0.6870583484756713,0.0058550373511003,0.0,0.0,0.0191802947708459,0.0,0.0,0.0,0.0,0.0809610337169392,0.0
0.0,0.0,0.0,0.0,0.6389740730415389,0.0041817674937273,0.0,0.0,0.0437691664343462,0.0,0.0,0.0,0.0,0.1073320323390019,0.0025090604962364
0.0,0.0,0.0,0.0,0.1941333333333333,0.0261333333333333,0.0,0.0,0.0325333333333333,0.0,0.0,0.0,0.0,0.0858666666666666,0.0
0.0,0.0,0.0,0.0,0.9434979512615916,0.0,0.0,0.0,0.0075479836100927,0.0,0.0,0.0,0.0,0.0010782833728703,0.0023722234203148
0.0,0.0,0.0,0.0,0.3963643961554534,0.0031341412452987,0.0,0.0,0.0449226911826159,0.0,0.0,0.0,0.0,0.087755954868366,0.0
0.0,0.0,0.0,0.0,0.6041891891891892,0.006081081081081,0.0,0.0,0.0535135135135135,0.0,0.0,0.0,0.0,0.0174324324324324,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
